fr_id:START_ID	to_id:END_ID	fr_val:string	to_val:string	type:TYPE	val:int
2477	12484	33260	a.j.gill	RID_REF	1
4216	15023	35831	a.j.laufer	RID_REF	2
4949	16056	36931	a.j.m.medved	RID_REF	24
4608	15568	36424	a.j.macfarlane	RID_REF	11
5248	16473	37349	a.j.mountain	RID_REF	6
5546	16889	37778	a.j.niemi	RID_REF	10
5639	17031	37922	a.j.nurmagambetov	RID_REF	1
5936	17445	38352	a.j.parkes	RID_REF	1
6183	17816	38728	a.j.pocklington	RID_REF	1
7070	19127	40071	a.j.segui	RID_REF	1
7070	19126	40071	a.j.segui-santonja	RID_REF	1
7264	19409	40358	a.j.van der sijs	RID_REF	2
7915	20328	41292	a.j.van tonder	RID_REF	2
3323	13729	34530	a.jadczyk	RID_REF	7
3335	13746	34547	a.jakobek	RID_REF	1
3336	13747	34548	a.jakovac	RID_REF	1
3343	13758	34560	a.jannussis	RID_REF	1
3346	13763	34565	a.jaramillo	RID_REF	5
3360	13781	34584	a.jellal	RID_REF	3
3369	13795	34598	a.jevicki	RID_REF	10
3393	13825	34630	a.johansen	RID_REF	11
3543	14059	34862	a.k kapoor	RID_REF	1
300	9314	29999	a.k.aringazin	RID_REF	3
737	9935	30639	a.k.biswas	RID_REF	2
1224	10662	31380	a.k.chaudhuri	RID_REF	1
2620	12690	33477	a.k.grant	RID_REF	2
501	9596	30287	a.k.j.barnes	RID_REF	1
3543	14058	34862	a.k.kapoor	RID_REF	3
3688	14270	35075	a.k.khizhnyakov	RID_REF	1
3926	14608	35417	a.k.konechny	RID_REF	1
5094	16255	37130	a.k.mishra	RID_REF	5
7900	20304	41269	a.k.tollsten	RID_REF	2
7987	20443	41408	a.k.tsikh	RID_REF	1
8305	20913	41897	a.k.waldron	RID_REF	2
3537	14048	34853	a.kapella-economou	RID_REF	1
3537	14049	34853	a.kapella-ekonomou	RID_REF	1
3547	14064	34869	a.kapustin	RID_REF	5
3548	14067	34871	a.kapustnikov	RID_REF	3
3561	14085	34889	a.karch	RID_REF	2
3577	14104	34910	a.kashani-poor	RID_REF	4
3590	14123	34928	a.kato	RID_REF	1
3622	14170	34976	a.kaya	RID_REF	7
3629	14184	34989	a.kazarnovski-krol	RID_REF	1
3636	14198	35005	a.kehagias	RID_REF	23
3647	14214	35019	a.kempf	RID_REF	12
3654	14224	35029	a.kent	RID_REF	4
3667	14242	35048	a.keurentjes	RID_REF	1
3679	14256	35062	a.khare	RID_REF	1
3682	14262	35068	a.khavaev	RID_REF	1
3684	14265	35071	a.khelashvili	RID_REF	2
3691	14273	35078	a.khoddam-mohammadi	RID_REF	1
3698	14284	35090	a.khoudeir	RID_REF	9
3712	14305	35112	a.khvedelidze	RID_REF	2
3791	14409	35214	a.kirchberg	RID_REF	1
3813	14442	35247	a.kizilersu	RID_REF	2
3829	14468	35274	a.klemm	RID_REF	21
3842	14487	35294	a.kling	RID_REF	1
3849	14497	35304	a.kluemper	RID_REF	1
3859	14508	35315	a.knutson	RID_REF	2
3862	14517	35325	a.kobakhidze	RID_REF	1
3926	14606	35417	a.konechny	RID_REF	11
3974	14685	35498	a.koubek	RID_REF	6
3985	14700	35513	a.kovner	RID_REF	10
3999	14717	35531	a.krajewska	RID_REF	3
4038	14771	35584	a.krzywicki	RID_REF	3
4058	14797	35611	a.kudryavtsev	RID_REF	2
4068	14808	35621	a.kuiroukidis	RID_REF	3
4072	14814	35628	a.kumar	RID_REF	2
4080	14828	35642	a.kundu	RID_REF	2
4084	14834	35648	a.kuniba	RID_REF	3
6031	17582	38491	a.l.a.penna	RID_REF	1
486	9577	30269	a.l.barbosa	RID_REF	2
1083	10458	31176	a.l.carey	RID_REF	3
1083	10459	31176	a.l.carey.	RID_REF	1
5745	17182	38083	a.l.cavalcanti de oliveira	RID_REF	1
1460	10975	31699	a.l.cotrone	RID_REF	5
2304	12225	32988	a.l.gadelha	RID_REF	5
3693	14275	35081	a.l.kholodenko	RID_REF	1
3959	14665	35473	a.l.koshkarov	RID_REF	1
4202	15001	35808	a.l.larsen	RID_REF	35
5597	16970	37857	a.l.m.a.nogueira	RID_REF	5
4777	15805	36667	a.l.maroto	RID_REF	1
5745	17183	38083	a.l.n.oliveira	RID_REF	2
5745	17181	38083	a.l.oliveira	RID_REF	1
7163	19271	40219	a.l.shelepin	RID_REF	4
4168	14951	35758	a.lamine	RID_REF	1
4217	15025	35832	a.laugier	RID_REF	2
4219	15027	35834	a.lavagno	RID_REF	3
4227	15043	35852	a.lawrence	RID_REF	5
4236	15057	35866	a.leclair	RID_REF	20
4341	15195	36011	a.leonidov	RID_REF	3
4347	15205	36021	a.lerda	RID_REF	24
4351	15210	36025	a.lesniewski	RID_REF	3
4362	15226	36042	a.levin	RID_REF	3
4374	15239	36056	a.lewis	RID_REF	3
4378	15246	36061	a.leznov	RID_REF	1
4408	15283	36101	a.liccardo	RID_REF	7
4414	15291	36109	a.liguori	RID_REF	5
6840	18790	39726	a.lima - santos	RID_REF	1
4425	15305	36122	a.lima-santos	RID_REF	4
4488	15388	36213	a.loewy	RID_REF	4
4502	15407	36232	a.lopez	RID_REF	10
4506	15413	36242	a.lorek	RID_REF	2
4510	15418	36248	a.losev	RID_REF	13
4510	15417	36248	a.lossev	RID_REF	1
4519	15431	36260	a.love	RID_REF	25
4549	15476	36305	a.ludwig	RID_REF	1
4550	15477	36307	a.lue	RID_REF	1
4553	15483	36317	a.lukas	RID_REF	2
4137	14907	35717	a.lutken	RID_REF	1
724	9915	30616	a.m.bincer	RID_REF	1
867	10122	30830	a.m.boyarsky	RID_REF	1
1277	10732	31452	a.m.chervyakov	RID_REF	2
2601	12662	33447	a.m.el gradechi	RID_REF	1
2040	11818	32558	a.m.fedotov	RID_REF	4
2366	12323	33095	a.m.garcia-garcia	RID_REF	1
2392	12362	33137	a.m.gavrilik	RID_REF	1
2439	12427	33204	a.m.ghezelbash	RID_REF	17
2690	12799	33583	a.m.grundland	RID_REF	1
3193	13535	34334	a.m.ignatov	RID_REF	1
3712	14306	35112	a.m.khvedelidze	RID_REF	15
3972	14683	35495	a.m.kotzinian	RID_REF	1
4362	15225	36042	a.m.levin	RID_REF	1
4683	15673	36530	a.m.malokostov	RID_REF	1
6016	17560	38469	a.m.pelinson	RID_REF	3
6041	17594	38503	a.m.perelomov	RID_REF	4
6209	17855	38766	a.m.polyakov	RID_REF	11
7087	19153	40098	a.m.semikhatov	RID_REF	8
7491	19732	40684	a.m.srivastava	RID_REF	1
7581	19867	40821	a.m.stuchi	RID_REF	1
7765	20114	41073	a.m.tarabay	RID_REF	2
8011	20477	41443	a.m.tsvelik	RID_REF	4
8088	20583	41551	a.m.uranga	RID_REF	17
8724	21507	42503	a.m.zarkesh	RID_REF	2
4602	15557	36411	a.macintyre	RID_REF	1
3428	13877	34681	a.maia jr	RID_REF	3
3428	13876	34681	a.maia jr.	RID_REF	1
4715	15717	36577	a.mann	RID_REF	3
4764	15787	36648	a.mariottini	RID_REF	1
4783	15814	36676	a.marshakov	RID_REF	51
4792	15826	36690	a.martin	RID_REF	2
4822	15874	36743	a.marzuoli	RID_REF	5
4825	15881	36749	a.masiero	RID_REF	1
4827	15884	36753	a.maslikov	RID_REF	1
5492	16819	37703	a.matos neto	RID_REF	2
4870	15945	36814	a.matsuo	RID_REF	2
4886	15966	36835	a.matusis	RID_REF	1
4890	15970	36841	a.matytsin	RID_REF	3
4952	16062	36937	a.megevand	RID_REF	1
4968	16085	36960	a.melikyan	RID_REF	9
4994	16117	36993	a.mennim	RID_REF	1
5018	16149	37025	a.mezhlumian	RID_REF	1
5019	16151	37027	a.meziane	RID_REF	2
5033	16168	37043	a.micu	RID_REF	1
5040	16178	37053	a.miemiec	RID_REF	1
5042	16183	37058	a.migdal	RID_REF	1
5047	16191	37066	a.mikhailov	RID_REF	2
5052	16197	37073	a.mikovic	RID_REF	15
5053	16199	37074	a.mikovicc	RID_REF	1
5082	16239	37114	a.minzoni	RID_REF	1
5088	16247	37123	a.mironov	RID_REF	52
5092	16252	37128	a.mishchenko	RID_REF	1
5096	16258	37134	a.misra	RID_REF	6
5112	16279	37154	a.miyake	RID_REF	1
5150	16332	37208	a.molev	RID_REF	1
5152	16338	37213	a.molinari	RID_REF	1
5156	16344	37219	a.momen	RID_REF	2
5158	16346	37221	a.mondragon	RID_REF	2
5174	16366	37241	a.montero	RID_REF	2
5196	16398	37275	a.morel	RID_REF	1
5218	16427	37305	a.morozov	RID_REF	51
5237	16460	37336	a.mostafazadeh	RID_REF	3
5264	16497	37375	a.mueller	RID_REF	3
5279	16523	37399	a.mukherjee	RID_REF	11
3293	13684	34485	a.n.ivanov	RID_REF	15
3547	14063	34869	a.n.kapustin	RID_REF	1
3793	14411	35217	a.n.kirillov	RID_REF	2
4117	14880	35693	a.n.kuznetsov	RID_REF	2
4121	14885	35698	a.n.kvinikhidze	RID_REF	2
4378	15244	36061	a.n.leznov	RID_REF	17
4698	15690	36550	a.n.manashov	RID_REF	8
5101	16265	37140	a.n.mitra	RID_REF	3
6262	17943	38857	a.n.pressley	RID_REF	2
6957	18956	39896	a.n.schellekens	RID_REF	19
7315	19478	40430	a.n.sissakian	RID_REF	13
7833	20212	41176	a.n.theron	RID_REF	3
8110	20619	41591	a.n.vaidya	RID_REF	4
8118	20631	41604	a.n.vall	RID_REF	4
8143	20668	41641	a.n.varchenko	RID_REF	1
8154	20682	41655	a.n.vasilev	RID_REF	1
8157	20685	41659	a.n.vasiliev	RID_REF	1
5345	16612	37491	a.naddeo	RID_REF	1
5377	16647	37527	a.nakamichi	RID_REF	4
5396	16674	37553	a.nakayashiki	RID_REF	1
5410	16694	37577	a.naqvi	RID_REF	2
5449	16752	37635	a.nayeri	RID_REF	1
5452	16756	37638	a.nazarenko	RID_REF	1
5481	16803	37686	a.nersessian	RID_REF	17
5507	16839	37723	a.neveu	RID_REF	4
5519	16854	37740	a.nichols	RID_REF	10
5529	16866	37752	a.nicolaidis	RID_REF	3
5516	16850	37735	a.niegawa	RID_REF	8
5543	16885	37773	a.niemeyer	RID_REF	3
5546	16891	37778	a.niemi	RID_REF	1
5550	16897	37785	a.nieto	RID_REF	1
5612	16991	37878	a.notari	RID_REF	1
5627	17011	37897	a.nowicki	RID_REF	4
5639	17028	37922	a.nurmagambetov	RID_REF	1
